package,class,method,permissions,categories
com.android.server.voiceinteraction,VoiceInteractionManagerService$VoiceInteractionManagerServiceStub,activeServiceSupportsLaunchFromKeyguard,android.permission.ACCESS_VOICE_INTERACTION_SERVICE,Unknown
com.android.server.voiceinteraction,VoiceInteractionManagerService$VoiceInteractionManagerServiceStub,deleteKeyphraseSoundModel,android.permission.MANAGE_VOICE_KEYPHRASES,Unknown
com.android.server.voiceinteraction,VoiceInteractionManagerService$VoiceInteractionManagerServiceStub,getActiveServiceComponentName,android.permission.ACCESS_VOICE_INTERACTION_SERVICE,Unknown
com.android.server.voiceinteraction,VoiceInteractionManagerService$VoiceInteractionManagerServiceStub,getKeyphraseSoundModel,android.permission.MANAGE_VOICE_KEYPHRASES,Unknown
com.android.server.voiceinteraction,VoiceInteractionManagerService$VoiceInteractionManagerServiceStub,hideCurrentSession,android.permission.ACCESS_VOICE_INTERACTION_SERVICE,Unknown
com.android.server.voiceinteraction,VoiceInteractionManagerService$VoiceInteractionManagerServiceStub,isSessionRunning,android.permission.ACCESS_VOICE_INTERACTION_SERVICE,Unknown
com.android.server.voiceinteraction,VoiceInteractionManagerService$VoiceInteractionManagerServiceStub,launchVoiceAssistFromKeyguard,android.permission.ACCESS_VOICE_INTERACTION_SERVICE,Unknown
com.android.server.voiceinteraction,VoiceInteractionManagerService$VoiceInteractionManagerServiceStub,onLockscreenShown,android.permission.ACCESS_VOICE_INTERACTION_SERVICE,Unknown
com.android.server.voiceinteraction,VoiceInteractionManagerService$VoiceInteractionManagerServiceStub,registerVoiceInteractionSessionListener,android.permission.ACCESS_VOICE_INTERACTION_SERVICE,Unknown
com.android.server.voiceinteraction,VoiceInteractionManagerService$VoiceInteractionManagerServiceStub,showSessionForActiveService,android.permission.ACCESS_VOICE_INTERACTION_SERVICE,Unknown
com.android.server.voiceinteraction,VoiceInteractionManagerService$VoiceInteractionManagerServiceStub,updateKeyphraseSoundModel,android.permission.MANAGE_VOICE_KEYPHRASES,Unknown
com.android.server.wallpaper,WallpaperManagerService,clearWallpaper,android.permission.SET_WALLPAPER,Unknown
com.android.server.wallpaper,WallpaperManagerService,setDimensionHints,android.permission.SET_WALLPAPER_HINTS,Unknown
com.android.server.wallpaper,WallpaperManagerService,setDisplayPadding,android.permission.SET_WALLPAPER_HINTS,Unknown
com.android.server.wallpaper,WallpaperManagerService,setLockWallpaperCallback,android.permission.INTERNAL_SYSTEM_WINDOW,Unknown
com.android.server.wallpaper,WallpaperManagerService,setWallpaper,android.permission.SET_WALLPAPER,Unknown
com.android.server.wallpaper,WallpaperManagerService,setWallpaperComponent,android.permission.SET_WALLPAPER_COMPONENT,Unknown
com.android.server.wallpaper,WallpaperManagerService,setWallpaperComponentChecked,android.permission.SET_WALLPAPER_COMPONENT,Unknown
com.android.server.webkit,WebViewUpdateService$BinderService,changeProviderAndSetting,android.permission.WRITE_SECURE_SETTINGS,Unknown
com.android.server.webkit,WebViewUpdateService$BinderService,enableFallbackLogic,android.permission.WRITE_SECURE_SETTINGS,Unknown
com.android.server.wifi,WifiService,acquireMulticastLock,android.permission.CHANGE_WIFI_MULTICAST_STATE,Unknown
com.android.server.wifi,WifiService,acquireWifiLock,android.permission.WAKE_LOCK,Unknown
com.android.server.wifi,WifiService,addOrUpdateNetwork,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,addToBlacklist,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,captivePortalCheckComplete,android.permission.CONNECTIVITY_INTERNAL,Unknown
com.android.server.wifi,WifiService,clearBlacklist,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,disableNetwork,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,disconnect,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,enableNetwork,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,getBatchedScanResults,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,getConfigFile,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,getConfiguredNetworks,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,getConnectionInfo,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,getDhcpInfo,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,getFrequencyBand,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,getScanResults,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,getWifiApConfiguration,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,getWifiApEnabledState,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,getWifiEnabledState,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,getWifiServiceMessenger,"android.permission.ACCESS_WIFI_STATE, android.permission.CHANGE_WIFI_STATE",Unknown
com.android.server.wifi,WifiService,getWifiStateMachineMessenger,"android.permission.ACCESS_WIFI_STATE, android.permission.CHANGE_WIFI_STATE",Unknown
com.android.server.wifi,WifiService,initializeMulticastFiltering,android.permission.CHANGE_WIFI_MULTICAST_STATE,Unknown
com.android.server.wifi,WifiService,isMulticastEnabled,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,isScanAlwaysAvailable,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,pingSupplicant,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,pollBatchedScan,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,reassociate,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,reconnect,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,releaseMulticastLock,android.permission.CHANGE_WIFI_MULTICAST_STATE,Unknown
com.android.server.wifi,WifiService,releaseWifiLock,android.permission.WAKE_LOCK,Unknown
com.android.server.wifi,WifiService,removeNetwork,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,requestBatchedScan,"android.permission.CHANGE_WIFI_STATE, android.permission.UPDATE_DEVICE_STATS",Unknown
com.android.server.wifi,WifiService,saveConfiguration,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,setCountryCode,"android.permission.CHANGE_WIFI_STATE, android.permission.CONNECTIVITY_INTERNAL",Unknown
com.android.server.wifi,WifiService,setFrequencyBand,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,setWifiApConfiguration,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,setWifiApEnabled,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,setWifiEnabled,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,startScan,"android.permission.CHANGE_WIFI_STATE, android.permission.CHANGE_WIFI_STATE, android.permission.UPDATE_DEVICE_STATS",Unknown
com.android.server.wifi,WifiService,startWifi,android.permission.CONNECTIVITY_INTERNAL,Unknown
com.android.server.wifi,WifiService,stopBatchedScan,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiService,stopWifi,android.permission.CONNECTIVITY_INTERNAL,Unknown
com.android.server.wifi,WifiService,updateWifiLockWorkSource,android.permission.UPDATE_DEVICE_STATS,Unknown
com.android.server.wifi,WifiServiceImpl,acquireMulticastLock,android.permission.CHANGE_WIFI_MULTICAST_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,acquireWifiLock,"android.permission.UPDATE_DEVICE_STATS, android.permission.WAKE_LOCK, android.permission.WAKE_LOCK",Unknown
com.android.server.wifi,WifiServiceImpl,addOrUpdateNetwork,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,addToBlacklist,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,clearBlacklist,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,disableEphemeralNetwork,"android.permission.ACCESS_WIFI_STATE, android.permission.CHANGE_WIFI_STATE",Unknown
com.android.server.wifi,WifiServiceImpl,disableNetwork,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,disconnect,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,enableAggressiveHandover,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,enableNetwork,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,enableVerboseLogging,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,enableWifiConnectivityManager,android.permission.CONNECTIVITY_INTERNAL,Unknown
com.android.server.wifi,WifiServiceImpl,factoryReset,"android.permission.CHANGE_WIFI_STATE, android.permission.CONNECTIVITY_INTERNAL",Unknown
com.android.server.wifi,WifiServiceImpl,getAggressiveHandover,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getAllowScansWithTraffic,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getBatchedScanResults,"android.permission.ACCESS_WIFI_STATE, android.permission.ACCESS_WIFI_STATE, android.permission.INTERACT_ACROSS_USERS_FULL",Unknown
com.android.server.wifi,WifiServiceImpl,getChannelList,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getConfigFile,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getConfiguredNetworks,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getConnectionInfo,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getConnectionStatistics,"android.permission.ACCESS_WIFI_STATE, android.permission.READ_WIFI_CREDENTIAL",Unknown
com.android.server.wifi,WifiServiceImpl,getCountryCode,android.permission.CONNECTIVITY_INTERNAL,Unknown
com.android.server.wifi,WifiServiceImpl,getCurrentNetwork,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getDhcpInfo,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getEnableAutoJoinWhenAssociated,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getFrequencyBand,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getMatchingWifiConfig,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getPrivilegedConfiguredNetworks,"android.permission.ACCESS_WIFI_STATE, android.permission.READ_WIFI_CREDENTIAL",Unknown
com.android.server.wifi,WifiServiceImpl,getScanResults,"android.permission.ACCESS_WIFI_STATE, android.permission.ACCESS_WIFI_STATE, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.ACCESS_WIFI_STATE, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.PEERS_MAC_ADDRESS, android.permission.SCORE_NETWORKS",Unknown
com.android.server.wifi,WifiServiceImpl,getSupportedFeatures,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getVerboseLoggingLevel,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getWifiApConfiguration,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getWifiApEnabledState,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getWifiEnabledState,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,getWifiServiceMessenger,"android.permission.ACCESS_WIFI_STATE, android.permission.CHANGE_WIFI_STATE",Unknown
com.android.server.wifi,WifiServiceImpl,getWpsNfcConfigurationToken,android.permission.CONNECTIVITY_INTERNAL,Unknown
com.android.server.wifi,WifiServiceImpl,initializeMulticastFiltering,android.permission.CHANGE_WIFI_MULTICAST_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,isMulticastEnabled,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,isScanAlwaysAvailable,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,pingSupplicant,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,pollBatchedScan,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,reassociate,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,reconnect,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,releaseMulticastLock,android.permission.CHANGE_WIFI_MULTICAST_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,releaseWifiLock,android.permission.WAKE_LOCK,Unknown
com.android.server.wifi,WifiServiceImpl,removeNetwork,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,reportActivityInfo,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,requestActivityInfo,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,requestBatchedScan,"android.permission.CHANGE_WIFI_STATE, android.permission.UPDATE_DEVICE_STATS",Unknown
com.android.server.wifi,WifiServiceImpl,saveConfiguration,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,setAllowScansWithTraffic,android.permission.ACCESS_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,setCountryCode,android.permission.CONNECTIVITY_INTERNAL,Unknown
com.android.server.wifi,WifiServiceImpl,setEnableAutoJoinWhenAssociated,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,setFrequencyBand,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,setWifiApConfiguration,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,setWifiApEnabled,"android.permission.CHANGE_NETWORK_STATE, android.permission.CHANGE_WIFI_STATE, android.permission.CONNECTIVITY_INTERNAL, android.permission.CHANGE_WIFI_STATE, android.permission.TETHER_PRIVILEGED",Unknown
com.android.server.wifi,WifiServiceImpl,setWifiEnabled,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,startLocationRestrictedScan,"android.permission.ACCESS_WIFI_STATE, android.permission.CHANGE_WIFI_STATE, android.permission.LOCATION_HARDWARE",Unknown
com.android.server.wifi,WifiServiceImpl,startScan,"android.permission.CHANGE_WIFI_STATE, android.permission.LOCATION_HARDWARE, android.permission.UPDATE_DEVICE_STATS, android.permission.CHANGE_WIFI_STATE, android.permission.UPDATE_DEVICE_STATS",Unknown
com.android.server.wifi,WifiServiceImpl,startWifi,android.permission.CONNECTIVITY_INTERNAL,Unknown
com.android.server.wifi,WifiServiceImpl,stopBatchedScan,android.permission.CHANGE_WIFI_STATE,Unknown
com.android.server.wifi,WifiServiceImpl,stopWifi,android.permission.CONNECTIVITY_INTERNAL,Unknown
com.android.server.wifi,WifiServiceImpl,updateWifiLockWorkSource,android.permission.UPDATE_DEVICE_STATS,Unknown
com.android.server.wifi.p2p,WifiP2pServiceImpl,getMessenger,"android.permission.ACCESS_WIFI_STATE, android.permission.CHANGE_WIFI_STATE",Unknown
com.android.server.wifi.p2p,WifiP2pServiceImpl,getP2pStateMachineMessenger,"android.permission.ACCESS_WIFI_STATE, android.permission.CHANGE_WIFI_STATE, android.permission.CONNECTIVITY_INTERNAL, android.permission.LOCATION_HARDWARE",Unknown
